snapshot_date,store_id,product_id,units_on_hand
2025-12-14,43,1005,5
2025-12-13,43,1005,20
2025-12-12,43,1005,66
2025-12-11,43,1005,156
2025-12-10,43,1005,190
2025-12-09,43,1005,43
2025-12-08,43,1005,70
2025-12-07,43,1005,78
2025-12-06,43,1005,88
2025-12-05,43,1005,150
2025-12-04,43,1005,20
2025-12-03,43,1005,82
2025-12-02,43,1005,8
2025-12-01,43,1005,105
2025-11-30,43,1005,197
2025-11-29,43,1005,13
2025-11-28,43,1005,82
2025-11-27,43,1005,47
2025-11-26,43,1005,70
2025-11-25,43,1005,7
2025-11-24,43,1005,144
2025-11-23,43,1005,199
2025-11-22,43,1005,154
2025-11-21,43,1005,25
2025-11-20,43,1005,170
2025-11-19,43,1005,102
2025-11-18,43,1005,5
2025-11-17,43,1005,181
2025-11-16,43,1005,147
2025-11-15,43,1005,53
2025-11-14,43,1005,59
2025-11-13,43,1005,165
2025-11-12,43,1005,14
2025-11-11,43,1005,73
2025-11-10,43,1005,53
2025-11-09,43,1005,142
2025-11-08,43,1005,191
2025-11-07,43,1005,100
2025-11-06,43,1005,67
2025-11-05,43,1005,21
2025-11-04,43,1005,27
2025-11-03,43,1005,43
2025-11-02,43,1005,87
2025-11-01,43,1005,192
2025-10-31,43,1005,178
2025-10-30,43,1005,48
2025-12-29,43,1006,140
2025-12-28,43,1006,153
2025-12-27,43,1006,175
2025-12-26,43,1006,199
2025-12-25,43,1006,199
2025-12-24,43,1006,127
2025-12-23,43,1006,85
2025-12-22,43,1006,80
2025-12-21,43,1006,84
2025-12-20,43,1006,75
2025-12-19,43,1006,83
2025-12-18,43,1006,166
2025-12-17,43,1006,74
2025-12-16,43,1006,176
2025-12-15,43,1006,85
2025-12-14,43,1006,15
2025-12-13,43,1006,161
2025-12-12,43,1006,97
2025-12-11,43,1006,4
2025-12-10,43,1006,178
2025-12-09,43,1006,124
2025-12-08,43,1006,141
2025-12-07,43,1006,64
2025-12-06,43,1006,120
2025-12-05,43,1006,158
2025-12-04,43,1006,102
2025-12-03,43,1006,100
2025-12-02,43,1006,71
2025-12-01,43,1006,82
2025-11-30,43,1006,80
2025-11-29,43,1006,102
2025-11-28,43,1006,39
2025-11-27,43,1006,113
2025-11-26,43,1006,21
2025-11-25,43,1006,8
2025-11-24,43,1006,153
2025-11-23,43,1006,176
2025-11-22,43,1006,184
2025-11-21,43,1006,146
2025-11-20,43,1006,38
2025-11-19,43,1006,162
2025-11-18,43,1006,107
2025-11-17,43,1006,23
2025-11-16,43,1006,149
2025-11-15,43,1006,154
2025-11-14,43,1006,114
2025-11-13,43,1006,122
2025-11-12,43,1006,181
2025-11-11,43,1006,102
2025-11-10,43,1006,158
2025-11-09,43,1006,100
2025-11-08,43,1006,33
2025-11-07,43,1006,193
2025-11-06,43,1006,99
2025-11-05,43,1006,90
2025-11-04,43,1006,145
2025-11-03,43,1006,200
2025-11-02,43,1006,43
2025-11-01,43,1006,38
2025-10-31,43,1006,80
2025-10-30,43,1006,7
2025-12-29,43,1007,53
2025-12-28,43,1007,115
2025-12-27,43,1007,151
2025-12-26,43,1007,45
2025-12-25,43,1007,131
2025-12-24,43,1007,112
2025-12-23,43,1007,186
2025-12-22,43,1007,66
2025-12-21,43,1007,118
2025-12-20,43,1007,104
2025-12-19,43,1007,119
2025-12-18,43,1007,26
2025-12-17,43,1007,178
2025-12-16,43,1007,45
2025-12-15,43,1007,94
2025-12-14,43,1007,134
2025-12-13,43,1007,24
2025-12-12,43,1007,151
2025-12-11,43,1007,189
2025-12-10,43,1007,178
2025-12-09,43,1007,199
2025-12-08,43,1007,39
2025-12-07,43,1007,99
2025-12-06,43,1007,126
2025-12-05,43,1007,33
2025-12-04,43,1007,27
2025-12-03,43,1007,76
2025-12-02,43,1007,27
2025-12-01,43,1007,1
2025-11-30,43,1007,117
2025-11-29,43,1007,155
2025-11-28,43,1007,87
2025-11-27,43,1007,8
2025-11-26,43,1007,58
2025-11-25,43,1007,42
2025-11-24,43,1007,46
2025-11-23,43,1007,20
2025-11-22,43,1007,127
2025-11-21,43,1007,36
2025-11-20,43,1007,184
2025-11-19,43,1007,31
2025-11-18,43,1007,68
2025-11-17,43,1007,191
2025-11-16,43,1007,27
2025-11-15,43,1007,134
2025-11-14,43,1007,132
2025-11-13,43,1007,65
2025-11-12,43,1007,88
2025-11-11,43,1007,120
2025-11-10,43,1007,11
2025-11-09,43,1007,154
2025-11-08,43,1007,114
2025-11-07,43,1007,43
2025-11-06,43,1007,79
2025-11-05,43,1007,183
2025-11-04,43,1007,109
2025-11-03,43,1007,70
2025-11-02,43,1007,186
2025-11-01,43,1007,53
2025-10-31,43,1007,91
2025-10-30,43,1007,78
2025-12-29,43,1008,175
2025-12-28,43,1008,72
2025-12-27,43,1008,3
2025-12-26,43,1008,68
2025-12-25,43,1008,10
2025-12-24,43,1008,3
2025-12-23,43,1008,74
2025-12-22,43,1008,55
2025-12-21,43,1008,68
2025-12-20,43,1008,194
2025-12-19,43,1008,153
2025-12-18,43,1008,116
2025-12-17,43,1008,180
2025-12-16,43,1008,67
2025-12-15,43,1008,171
2025-12-14,43,1008,96
2025-12-13,43,1008,182
2025-12-12,43,1008,72
2025-12-11,43,1008,79
2025-12-10,43,1008,177
2025-12-09,43,1008,169
2025-12-08,43,1008,6
2025-12-07,43,1008,132
2025-12-06,43,1008,88
2025-12-05,43,1008,164
2025-12-04,43,1008,80
2025-12-03,43,1008,136
2025-12-02,43,1008,98
2025-12-01,43,1008,174
2025-11-30,43,1008,193
2025-11-29,43,1008,123
2025-11-28,43,1008,40
2025-11-27,43,1008,18
2025-11-26,43,1008,9
2025-11-25,43,1008,110
2025-11-24,43,1008,10
2025-11-23,43,1008,176
2025-11-22,43,1008,160
2025-11-21,43,1008,195
2025-11-20,43,1008,179
2025-11-19,43,1008,178
2025-11-18,43,1008,163
2025-11-17,43,1008,16
2025-11-16,43,1008,88
2025-11-15,43,1008,51
2025-11-14,43,1008,55
2025-11-13,43,1008,104
2025-11-12,43,1008,13
2025-11-11,43,1008,141
2025-11-10,43,1008,127
2025-11-09,43,1008,29
2025-11-08,43,1008,30
2025-11-07,43,1008,98
2025-11-06,43,1008,96
2025-11-05,43,1008,188
2025-11-04,43,1008,144
2025-11-03,43,1008,114
2025-11-02,43,1008,90
2025-11-01,43,1008,101
2025-10-31,43,1008,77
2025-10-30,43,1008,160
2025-12-29,43,1009,172
2025-12-28,43,1009,188
2025-12-27,43,1009,200
2025-12-26,43,1009,127
2025-12-25,43,1009,177
2025-12-24,43,1009,185
2025-12-23,43,1009,85
2025-12-22,43,1009,147
2025-12-21,43,1009,5
2025-12-20,43,1009,21
2025-12-19,43,1009,170
2025-12-18,43,1009,54
2025-12-17,43,1009,131
2025-12-16,43,1009,134
2025-12-15,43,1009,199
2025-12-14,43,1009,200
2025-12-13,43,1009,154
2025-12-12,43,1009,90
2025-12-11,43,1009,87
2025-12-10,43,1009,43
2025-12-09,43,1009,76
2025-12-08,43,1009,75
2025-12-07,43,1009,182
2025-12-06,43,1009,15
2025-12-05,43,1009,131
2025-12-04,43,1009,55
2025-12-03,43,1009,182
2025-12-02,43,1009,7
2025-12-01,43,1009,100
2025-11-30,43,1009,96
2025-11-29,43,1009,43
2025-11-28,43,1009,167
2025-11-27,43,1009,14
2025-11-26,43,1009,134
2025-11-25,43,1009,100
2025-11-24,43,1009,168
2025-11-23,43,1009,140
2025-11-22,43,1009,69
2025-11-21,43,1009,103
2025-11-20,43,1009,182
2025-11-19,43,1009,112
2025-11-18,43,1009,76
2025-11-17,43,1009,30
2025-11-16,43,1009,104
2025-11-15,43,1009,15
2025-11-14,43,1009,113
2025-11-13,43,1009,175
2025-11-12,43,1009,154
2025-11-11,43,1009,43
2025-11-10,43,1009,155
2025-11-09,43,1009,194
2025-11-08,43,1009,83
2025-11-07,43,1009,197
2025-11-06,43,1009,38
2025-11-05,43,1009,150
2025-11-04,43,1009,139
2025-11-03,43,1009,129
2025-11-02,43,1009,74
2025-11-01,43,1009,194
2025-10-31,43,1009,181
2025-10-30,43,1009,92
2025-12-29,43,1010,82
2025-12-28,43,1010,192
2025-12-27,43,1010,95
2025-12-26,43,1010,177
2025-12-25,43,1010,133
2025-12-24,43,1010,51
2025-12-23,43,1010,150
2025-12-22,43,1010,56
2025-12-21,43,1010,7
2025-12-20,43,1010,169
2025-12-19,43,1010,173
2025-12-18,43,1010,152
2025-12-17,43,1010,154
2025-12-16,43,1010,135
2025-12-15,43,1010,52
2025-12-14,43,1010,179
2025-12-13,43,1010,171
2025-12-12,43,1010,175
2025-12-11,43,1010,90
2025-12-10,43,1010,110
2025-12-09,43,1010,164
2025-12-08,43,1010,127
2025-12-07,43,1010,43
2025-12-06,43,1010,34
2025-12-05,43,1010,141
2025-12-04,43,1010,142
2025-12-03,43,1010,43
2025-12-02,43,1010,157
2025-12-01,43,1010,0
2025-11-30,43,1010,17
2025-11-29,43,1010,49
2025-11-28,43,1010,193
2025-11-27,43,1010,97
2025-11-26,43,1010,105
2025-11-25,43,1010,26
2025-11-24,43,1010,26
2025-11-23,43,1010,164
2025-11-22,43,1010,39
2025-11-21,43,1010,65
2025-11-20,43,1010,109
2025-11-19,43,1010,14
2025-11-18,43,1010,1
2025-11-17,43,1010,90
2025-11-16,43,1010,72
2025-11-15,43,1010,116
2025-11-14,43,1010,22
2025-11-13,43,1010,182
2025-11-12,43,1010,105
2025-11-11,43,1010,145
2025-11-10,43,1010,18
2025-11-09,43,1010,113
2025-11-08,43,1010,100
2025-11-07,43,1010,64
2025-11-06,43,1010,173
2025-11-05,43,1010,134
2025-11-04,43,1010,106
2025-11-03,43,1010,60
2025-11-02,43,1010,15
2025-11-01,43,1010,60
2025-10-31,43,1010,186
2025-10-30,43,1010,38
2025-12-29,43,1011,93
2025-12-28,43,1011,111
2025-12-27,43,1011,168
2025-12-26,43,1011,47
2025-12-25,43,1011,20
2025-12-24,43,1011,120
2025-12-23,43,1011,164
2025-12-22,43,1011,89
2025-12-21,43,1011,124
2025-12-20,43,1011,156
2025-12-19,43,1011,157
2025-12-18,43,1011,107
2025-12-17,43,1011,124
2025-12-16,43,1011,190
2025-12-15,43,1011,188
2025-12-14,43,1011,61
2025-12-13,43,1011,128
2025-12-12,43,1011,124
2025-12-11,43,1011,11
2025-12-10,43,1011,56
2025-12-09,43,1011,168
2025-12-08,43,1011,60
2025-12-07,43,1011,167
2025-12-06,43,1011,104
2025-12-05,43,1011,98
2025-12-04,43,1011,91
2025-12-03,43,1011,190
2025-12-02,43,1011,93
2025-12-01,43,1011,105
2025-11-30,43,1011,62
2025-11-29,43,1011,191
2025-11-28,43,1011,114
2025-11-27,43,1011,148
2025-11-26,43,1011,110
2025-11-25,43,1011,162
2025-11-24,43,1011,143
2025-11-23,43,1011,137
2025-11-22,43,1011,73
2025-11-21,43,1011,189
2025-11-20,43,1011,46
2025-11-19,43,1011,39
2025-11-18,43,1011,162
2025-11-17,43,1011,27
2025-11-16,43,1011,101
2025-11-15,43,1011,62
2025-11-14,43,1011,148
2025-11-13,43,1011,46
2025-11-12,43,1011,162
2025-11-11,43,1011,157
2025-11-10,43,1011,168
2025-11-09,43,1011,30
2025-11-08,43,1011,3
2025-11-07,43,1011,69
2025-11-06,43,1011,82
2025-11-05,43,1011,108
2025-11-04,43,1011,111
2025-11-03,43,1011,23
2025-11-02,43,1011,101
2025-11-01,43,1011,2
2025-10-31,43,1011,120
2025-10-30,43,1011,96
2025-12-29,43,1012,42
2025-12-28,43,1012,88
2025-12-27,43,1012,116
2025-12-26,43,1012,77
2025-12-25,43,1012,150
2025-12-24,43,1012,166
2025-12-23,43,1012,82
2025-12-22,43,1012,168
2025-12-21,43,1012,35
2025-12-20,43,1012,74
2025-12-19,43,1012,174
2025-12-18,43,1012,28
2025-12-17,43,1012,104
2025-12-16,43,1012,178
2025-12-15,43,1012,8
2025-12-14,43,1012,183
2025-12-13,43,1012,94
2025-12-12,43,1012,57
2025-12-11,43,1012,14
2025-12-10,43,1012,167
2025-12-09,43,1012,6
2025-12-08,43,1012,16
2025-12-07,43,1012,44
2025-12-06,43,1012,197
2025-12-05,43,1012,64
2025-12-04,43,1012,43
2025-12-03,43,1012,116
2025-12-02,43,1012,32
2025-12-01,43,1012,96
2025-11-30,43,1012,77
2025-11-29,43,1012,147
2025-11-28,43,1012,132
2025-11-27,43,1012,120
2025-11-26,43,1012,168
2025-11-25,43,1012,162
2025-11-24,43,1012,132
2025-11-23,43,1012,40
2025-11-22,43,1012,62
2025-11-21,43,1012,109
2025-11-20,43,1012,189
2025-11-19,43,1012,75
2025-11-18,43,1012,23
2025-11-17,43,1012,33
2025-11-16,43,1012,54
2025-11-15,43,1012,80
2025-11-14,43,1012,44
2025-11-13,43,1012,193
2025-11-12,43,1012,18
2025-11-11,43,1012,42
2025-11-10,43,1012,188
2025-11-09,43,1012,8
2025-11-08,43,1012,59
2025-11-07,43,1012,68
2025-11-06,43,1012,6
2025-11-05,43,1012,124
2025-11-04,43,1012,53
2025-11-03,43,1012,96
2025-11-02,43,1012,151
2025-11-01,43,1012,137
2025-10-31,43,1012,32
2025-10-30,43,1012,28
2025-12-29,43,1013,145
2025-12-28,43,1013,198
2025-12-27,43,1013,19
2025-12-26,43,1013,35
2025-12-25,43,1013,95
2025-12-24,43,1013,100
2025-12-23,43,1013,77
2025-12-22,43,1013,25
2025-12-21,43,1013,34
2025-12-20,43,1013,97
2025-12-19,43,1013,137
2025-12-18,43,1013,28
2025-12-17,43,1013,91
2025-12-16,43,1013,89
2025-12-15,43,1013,78
2025-12-14,43,1013,102
2025-12-13,43,1013,124
2025-12-12,43,1013,66
2025-12-11,43,1013,20
2025-12-10,43,1013,164
2025-12-09,43,1013,114
2025-12-08,43,1013,123
2025-12-07,43,1013,59
2025-12-06,43,1013,52
2025-12-05,43,1013,92
2025-12-04,43,1013,187
2025-12-03,43,1013,25
2025-12-02,43,1013,4
2025-12-01,43,1013,90
2025-11-30,43,1013,74
2025-11-29,43,1013,52
2025-11-28,43,1013,190
2025-11-27,43,1013,66
2025-11-26,43,1013,164
2025-11-25,43,1013,197
2025-11-24,43,1013,89
2025-11-23,43,1013,89
2025-11-22,43,1013,135
2025-11-21,43,1013,136
2025-11-20,43,1013,163
2025-11-19,43,1013,125
2025-11-18,43,1013,99
2025-11-17,43,1013,22
2025-11-16,43,1013,130
2025-11-15,43,1013,84
2025-11-14,43,1013,139
2025-11-13,43,1013,168
2025-11-12,43,1013,85
2025-11-11,43,1013,113
2025-11-10,43,1013,167
2025-11-09,43,1013,91
2025-11-08,43,1013,145
2025-11-07,43,1013,113
2025-11-06,43,1013,1
2025-11-05,43,1013,98
2025-11-04,43,1013,15
2025-11-03,43,1013,110
2025-11-02,43,1013,74
2025-11-01,43,1013,184
2025-10-31,43,1013,54
2025-10-30,43,1013,39
2025-12-29,43,1014,143
2025-12-28,43,1014,88
2025-12-27,43,1014,200
2025-12-26,43,1014,170
2025-12-25,43,1014,187
2025-12-24,43,1014,70
2025-12-23,43,1014,78
2025-12-22,43,1014,198
2025-12-21,43,1014,172
2025-12-20,43,1014,104
2025-12-19,43,1014,19
2025-12-18,43,1014,33
2025-12-17,43,1014,124
2025-12-16,43,1014,153
2025-12-15,43,1014,146
2025-12-14,43,1014,38
2025-12-13,43,1014,187
2025-12-12,43,1014,193
2025-12-11,43,1014,113
2025-12-10,43,1014,155
2025-12-09,43,1014,71
2025-12-08,43,1014,33
2025-12-07,43,1014,197
2025-12-06,43,1014,159
2025-12-05,43,1014,101
2025-12-04,43,1014,93
2025-12-03,43,1014,114
2025-12-02,43,1014,39
2025-12-01,43,1014,8
2025-11-30,43,1014,177
2025-11-29,43,1014,172
2025-11-28,43,1014,149
2025-11-27,43,1014,4
2025-11-26,43,1014,60
2025-11-25,43,1014,170
2025-11-24,43,1014,141
2025-11-23,43,1014,75
2025-11-22,43,1014,182
2025-11-21,43,1014,85
2025-11-20,43,1014,55
2025-11-19,43,1014,139
2025-11-18,43,1014,89
2025-11-17,43,1014,138
2025-11-16,43,1014,43
2025-11-15,43,1014,54
2025-11-14,43,1014,28
2025-11-13,43,1014,128
2025-11-12,43,1014,70
2025-11-11,43,1014,152
2025-11-10,43,1014,50
2025-11-09,43,1014,47
2025-11-08,43,1014,44
2025-11-07,43,1014,76
2025-11-06,43,1014,62
2025-11-05,43,1014,61
2025-11-04,43,1014,172
2025-11-03,43,1014,21
2025-11-02,43,1014,89
2025-11-01,43,1014,97
2025-10-31,43,1014,174
2025-10-30,43,1014,7
2025-12-29,43,1015,40
2025-12-28,43,1015,82
2025-12-27,43,1015,64
2025-12-26,43,1015,18
2025-12-25,43,1015,115
2025-12-24,43,1015,180
2025-12-23,43,1015,186
2025-12-22,43,1015,156
2025-12-21,43,1015,189
2025-12-20,43,1015,198
2025-12-19,43,1015,99
2025-12-18,43,1015,155
2025-12-17,43,1015,26
2025-12-16,43,1015,2
2025-12-15,43,1015,153
2025-12-14,43,1015,25
2025-12-13,43,1015,49
2025-12-12,43,1015,116
2025-12-11,43,1015,127
2025-12-10,43,1015,172
2025-12-09,43,1015,56
2025-12-08,43,1015,53
2025-12-07,43,1015,190
2025-12-06,43,1015,114
2025-12-05,43,1015,135
2025-12-04,43,1015,65
2025-12-03,43,1015,183
2025-12-02,43,1015,23
2025-12-01,43,1015,173
2025-11-30,43,1015,74
2025-11-29,43,1015,83
2025-11-28,43,1015,1
2025-11-27,43,1015,119
2025-11-26,43,1015,19
2025-11-25,43,1015,59
2025-11-24,43,1015,97
2025-11-23,43,1015,167
2025-11-22,43,1015,72
2025-11-21,43,1015,12
2025-11-20,43,1015,42
2025-11-19,43,1015,95
2025-11-18,43,1015,192
2025-11-17,43,1015,72
2025-11-16,43,1015,54
2025-11-15,43,1015,100
2025-11-14,43,1015,131
2025-11-13,43,1015,59
2025-11-12,43,1015,57
2025-11-11,43,1015,168
2025-11-10,43,1015,81
2025-11-09,43,1015,3
2025-11-08,43,1015,173
2025-11-07,43,1015,14
2025-11-06,43,1015,148
2025-11-05,43,1015,149
2025-11-04,43,1015,172
2025-11-03,43,1015,28
2025-11-02,43,1015,116
2025-11-01,43,1015,125
2025-10-31,43,1015,2
2025-10-30,43,1015,66
2025-12-29,43,1016,177
2025-12-28,43,1016,156
2025-12-27,43,1016,35
2025-12-26,43,1016,46
2025-12-25,43,1016,158
2025-12-24,43,1016,183
2025-12-23,43,1016,134
2025-12-22,43,1016,85
2025-12-21,43,1016,63
2025-12-20,43,1016,37
2025-12-19,43,1016,80
2025-12-18,43,1016,46
2025-12-17,43,1016,66
2025-12-16,43,1016,180
2025-12-15,43,1016,22
2025-12-14,43,1016,104
2025-12-13,43,1016,75
2025-12-12,43,1016,26
2025-12-11,43,1016,197
2025-12-10,43,1016,44
2025-12-09,43,1016,62
2025-12-08,43,1016,82
2025-12-07,43,1016,136
2025-12-06,43,1016,195
2025-12-05,43,1016,190
2025-12-04,43,1016,40
2025-12-03,43,1016,48
2025-12-02,43,1016,17
2025-12-01,43,1016,122
2025-11-30,43,1016,182
2025-11-29,43,1016,55
2025-11-28,43,1016,79
2025-11-27,43,1016,87
2025-11-26,43,1016,73
2025-11-25,43,1016,199
2025-11-24,43,1016,64
2025-11-23,43,1016,49
2025-11-22,43,1016,109
2025-11-21,43,1016,192
2025-11-20,43,1016,193
2025-11-19,43,1016,37
2025-11-18,43,1016,196
2025-11-17,43,1016,170
2025-11-16,43,1016,79
2025-11-15,43,1016,112
2025-11-14,43,1016,55
2025-11-13,43,1016,104
2025-11-12,43,1016,30
2025-11-11,43,1016,109
2025-11-10,43,1016,160
2025-11-09,43,1016,138
2025-11-08,43,1016,13
2025-11-07,43,1016,117
2025-11-06,43,1016,172
2025-11-05,43,1016,138
2025-11-04,43,1016,113
2025-11-03,43,1016,183
2025-11-02,43,1016,128
2025-11-01,43,1016,9
2025-10-31,43,1016,41
2025-10-30,43,1016,45
2025-12-29,43,1017,106
2025-12-28,43,1017,84
2025-12-27,43,1017,3
2025-12-26,43,1017,184
2025-12-25,43,1017,70
2025-12-24,43,1017,165
2025-12-23,43,1017,129
2025-12-22,43,1017,21
2025-12-21,43,1017,47
2025-12-20,43,1017,200
2025-12-19,43,1017,87
2025-12-18,43,1017,27
2025-12-17,43,1017,11
2025-12-16,43,1017,121
2025-12-15,43,1017,26
2025-12-14,43,1017,194
2025-12-13,43,1017,123
2025-12-12,43,1017,134
2025-12-11,43,1017,105
2025-12-10,43,1017,198
2025-12-09,43,1017,84
2025-12-08,43,1017,0
2025-12-07,43,1017,65
2025-12-06,43,1017,91
2025-12-05,43,1017,164
2025-12-04,43,1017,67
2025-12-03,43,1017,199
2025-12-02,43,1017,27
2025-12-01,43,1017,86
2025-11-30,43,1017,166
2025-11-29,43,1017,135
2025-11-28,43,1017,192
2025-11-27,43,1017,63
2025-11-26,43,1017,195
2025-11-25,43,1017,183
2025-11-24,43,1017,118
2025-11-23,43,1017,118
2025-11-22,43,1017,183
2025-11-21,43,1017,97
2025-11-20,43,1017,184
2025-11-19,43,1017,50
2025-11-18,43,1017,15
2025-11-17,43,1017,174
2025-11-16,43,1017,116
2025-11-15,43,1017,96
2025-11-14,43,1017,134
2025-11-13,43,1017,117
2025-11-12,43,1017,85
2025-11-11,43,1017,190
2025-11-10,43,1017,103
2025-11-09,43,1017,199
2025-11-08,43,1017,26
2025-11-07,43,1017,61
2025-11-06,43,1017,75
2025-11-05,43,1017,142
2025-11-04,43,1017,161
2025-11-03,43,1017,36
2025-11-02,43,1017,143
2025-11-01,43,1017,48
2025-10-31,43,1017,46
2025-10-30,43,1017,76
2025-12-29,43,1018,39
2025-12-28,43,1018,133
2025-12-27,43,1018,32
2025-12-26,43,1018,115
2025-12-25,43,1018,105
2025-12-24,43,1018,59
2025-12-23,43,1018,135
2025-12-22,43,1018,62
2025-12-21,43,1018,26
2025-12-20,43,1018,172
2025-12-19,43,1018,134
2025-12-18,43,1018,183
2025-12-17,43,1018,59
2025-12-16,43,1018,116
2025-12-15,43,1018,59
2025-12-14,43,1018,109
2025-12-13,43,1018,94
2025-12-12,43,1018,180
2025-12-11,43,1018,180
2025-12-10,43,1018,13
2025-12-09,43,1018,70
2025-12-08,43,1018,155
2025-12-07,43,1018,68
2025-12-06,43,1018,122
2025-12-05,43,1018,24
2025-12-04,43,1018,141
2025-12-03,43,1018,119
2025-12-02,43,1018,184
2025-12-01,43,1018,30
2025-11-30,43,1018,166
2025-11-29,43,1018,89
2025-11-28,43,1018,107
2025-11-27,43,1018,17
2025-11-26,43,1018,115
2025-11-25,43,1018,14
2025-11-24,43,1018,169
2025-11-23,43,1018,190
2025-11-22,43,1018,42
2025-11-21,43,1018,166
2025-11-20,43,1018,176
2025-11-19,43,1018,163
2025-11-18,43,1018,45
2025-11-17,43,1018,103
2025-11-16,43,1018,103
2025-11-15,43,1018,154
2025-11-14,43,1018,59
2025-11-13,43,1018,181
2025-11-12,43,1018,173
2025-11-11,43,1018,137
2025-11-10,43,1018,85
2025-11-09,43,1018,110
2025-11-08,43,1018,31
2025-11-07,43,1018,8
2025-11-06,43,1018,148
2025-11-05,43,1018,172
2025-11-04,43,1018,59
2025-11-03,43,1018,185
2025-11-02,43,1018,96
2025-11-01,43,1018,152
2025-10-31,43,1018,81
2025-10-30,43,1018,86
2025-12-29,43,1019,143
2025-12-28,43,1019,127
2025-12-27,43,1019,112
2025-12-26,43,1019,117
2025-12-25,43,1019,177
2025-12-24,43,1019,53
2025-12-23,43,1019,143
2025-12-22,43,1019,154
2025-12-21,43,1019,121
2025-12-20,43,1019,77
2025-12-19,43,1019,9
2025-12-18,43,1019,29
2025-12-17,43,1019,142
2025-12-16,43,1019,2
2025-12-15,43,1019,102
2025-12-14,43,1019,184
2025-12-13,43,1019,195
2025-12-12,43,1019,21
2025-12-11,43,1019,71
2025-12-10,43,1019,173
2025-12-09,43,1019,188
2025-12-08,43,1019,4
2025-12-07,43,1019,68
2025-12-06,43,1019,39
2025-12-05,43,1019,174
2025-12-04,43,1019,7
2025-12-03,43,1019,115
2025-12-02,43,1019,176
2025-12-01,43,1019,157
2025-11-30,43,1019,20
2025-11-29,43,1019,188
2025-11-28,43,1019,175
2025-11-27,43,1019,88
2025-11-26,43,1019,83
2025-11-25,43,1019,123
2025-11-24,43,1019,38
2025-11-23,43,1019,190
2025-11-22,43,1019,7
2025-11-21,43,1019,14
2025-11-20,43,1019,184
2025-11-19,43,1019,166
2025-11-18,43,1019,68
2025-11-17,43,1019,89
2025-11-16,43,1019,164
2025-11-15,43,1019,148
2025-11-14,43,1019,149
2025-11-13,43,1019,193
2025-11-12,43,1019,101
2025-11-11,43,1019,15
2025-11-10,43,1019,47
2025-11-09,43,1019,35
2025-11-08,43,1019,179
2025-11-07,43,1019,190
2025-11-06,43,1019,144
2025-11-05,43,1019,119
2025-11-04,43,1019,174
2025-11-03,43,1019,174
2025-11-02,43,1019,193
2025-11-01,43,1019,10
2025-10-31,43,1019,183
2025-10-30,43,1019,156
2025-12-29,43,1020,85
2025-12-28,43,1020,28
2025-12-27,43,1020,144
2025-12-26,43,1020,171
2025-12-25,43,1020,91
2025-12-24,43,1020,152
2025-12-23,43,1020,109
2025-12-22,43,1020,174
2025-12-21,43,1020,118
2025-12-20,43,1020,41
2025-12-19,43,1020,19
2025-12-18,43,1020,74
2025-12-17,43,1020,139
2025-12-16,43,1020,86
2025-12-15,43,1020,109
2025-12-14,43,1020,31
2025-12-13,43,1020,57
2025-12-12,43,1020,103
2025-12-11,43,1020,13
2025-12-10,43,1020,163
2025-12-09,43,1020,83
2025-12-08,43,1020,127
2025-12-07,43,1020,171
2025-12-06,43,1020,63
2025-12-05,43,1020,104
2025-12-04,43,1020,99
2025-12-03,43,1020,160
2025-12-02,43,1020,171
2025-12-01,43,1020,53
2025-11-30,43,1020,21
2025-11-29,43,1020,112
2025-11-28,43,1020,189
2025-11-27,43,1020,49
2025-11-26,43,1020,83
2025-11-25,43,1020,110
2025-11-24,43,1020,146
2025-11-23,43,1020,178
2025-11-22,43,1020,67
2025-11-21,43,1020,98
2025-11-20,43,1020,141
2025-11-19,43,1020,131
2025-11-18,43,1020,54
2025-11-17,43,1020,182
2025-11-16,43,1020,196
2025-11-15,43,1020,58
2025-11-14,43,1020,198
2025-11-13,43,1020,54
2025-11-12,43,1020,155
2025-11-11,43,1020,190
2025-11-10,43,1020,170
2025-11-09,43,1020,96
2025-11-08,43,1020,20
2025-11-07,43,1020,156
2025-11-06,43,1020,24
2025-11-05,43,1020,27
2025-11-04,43,1020,104
2025-11-03,43,1020,186
2025-11-02,43,1020,165
2025-11-01,43,1020,119
2025-10-31,43,1020,107
2025-10-30,43,1020,16
2025-12-29,43,1021,173
2025-12-28,43,1021,165
2025-12-27,43,1021,149
2025-12-26,43,1021,169
2025-12-25,43,1021,71
2025-12-24,43,1021,194
2025-12-23,43,1021,82
2025-12-22,43,1021,179
2025-12-21,43,1021,113
2025-12-20,43,1021,150
2025-12-19,43,1021,171
2025-12-18,43,1021,12
2025-12-17,43,1021,187
2025-12-16,43,1021,83
2025-12-15,43,1021,17
2025-12-14,43,1021,27
2025-12-13,43,1021,10
2025-12-12,43,1021,50
2025-12-11,43,1021,34
2025-12-10,43,1021,1
2025-12-09,43,1021,98
2025-12-08,43,1021,55
2025-12-07,43,1021,97
2025-12-06,43,1021,73
2025-12-05,43,1021,164
2025-12-04,43,1021,92
2025-12-03,43,1021,192
2025-12-02,43,1021,154
2025-12-01,43,1021,59
2025-11-30,43,1021,157
2025-11-29,43,1021,50
2025-11-28,43,1021,100
2025-11-27,43,1021,73
2025-11-26,43,1021,5
2025-11-25,43,1021,59
2025-11-24,43,1021,8
2025-11-23,43,1021,102
