transaction_id,date,store_id,product_id,units_sold,sales_amount
11723,2025-12-19,35,1009,8,128.24
11724,2025-12-27,32,1026,10,245.8
11725,2025-11-30,13,1006,3,141.81
11726,2025-12-08,19,1020,10,1014.3
11727,2025-12-20,9,1044,4,371.28
11728,2025-12-02,2,1027,10,526.9
11729,2025-12-26,38,1006,8,422.64
11730,2025-12-11,48,1011,8,662.96
11731,2025-12-23,6,1032,8,910.64
11732,2025-12-03,33,1038,7,387.94
11733,2025-12-13,17,1048,8,596.8
11734,2025-12-14,21,1028,2,71.0
11735,2025-12-06,21,1008,2,32.16
11736,2025-12-28,6,1049,8,566.24
11737,2025-12-01,41,1034,2,237.16
11738,2025-12-12,38,1049,8,640.88
11739,2025-12-08,2,1011,1,67.61
11740,2025-12-14,7,1033,8,214.96
11741,2025-12-03,5,1028,10,358.1
11742,2025-12-02,14,1025,10,556.2
11743,2025-11-30,11,1038,9,422.37
11744,2025-12-05,21,1004,9,794.43
11745,2025-12-08,25,1048,2,146.26
11746,2025-12-14,13,1002,9,693.99
11747,2025-12-17,29,1031,8,903.76
11748,2025-12-26,10,1001,4,212.04
11749,2025-12-13,27,1031,10,1352.1
11750,2025-11-29,32,1012,5,306.65
11751,2025-12-02,37,1028,6,220.92
11752,2025-11-30,22,1008,8,156.64
11753,2025-12-05,45,1043,4,470.16
11754,2025-12-18,28,1022,1,65.82
11755,2025-12-12,17,1033,7,218.05
11756,2025-12-23,31,1025,8,482.56
11757,2025-12-04,30,1003,7,525.63
11758,2025-12-13,16,1015,10,1121.4
11759,2025-12-17,25,1041,6,509.46
11760,2025-11-29,25,1044,2,160.24
11761,2025-12-22,40,1039,6,256.02
11762,2025-12-12,37,1032,7,649.18
11763,2025-12-21,30,1047,9,56.43
11764,2025-12-26,22,1030,7,114.66
11765,2025-12-20,41,1001,9,442.71
11766,2025-12-13,14,1044,2,180.3
11767,2025-12-05,7,1046,7,67.06
11768,2025-11-29,16,1008,4,73.12
11769,2025-12-23,47,1034,10,1121.9
11770,2025-12-29,28,1041,8,682.64
11771,2025-12-09,40,1040,1,86.04
11772,2025-12-08,29,1004,5,437.05
11773,2025-11-29,13,1014,2,36.2
11774,2025-12-02,34,1002,1,87.11
11775,2025-12-29,49,1049,4,263.64
11776,2025-12-12,12,1019,3,190.8
11777,2025-12-04,36,1004,3,264.27
11778,2025-12-27,25,1009,9,164.52
11779,2025-12-11,20,1043,5,565.05
11780,2025-12-26,21,1031,5,603.85
11781,2025-12-14,27,1033,5,132.45
11782,2025-12-28,5,1013,3,171.81
11783,2025-12-07,6,1037,8,846.72
11784,2025-12-13,20,1036,5,327.2
11785,2025-12-08,14,1031,4,522.76
11786,2025-12-08,39,1023,5,633.55
11787,2025-12-07,44,1008,4,70.04
11788,2025-12-21,27,1005,4,265.16
11789,2025-12-06,43,1003,2,135.58
11790,2025-12-24,50,1013,10,598.2
11791,2025-12-14,6,1045,4,161.04
11792,2025-12-23,26,1023,1,137.3
11793,2025-12-12,6,1012,6,414.54
11794,2025-12-13,49,1035,2,181.88
11795,2025-12-20,39,1047,4,32.24
11796,2025-12-13,47,1032,7,600.46
11797,2025-12-10,3,1017,2,131.26
11798,2025-12-11,47,1036,7,397.04
11799,2025-12-22,32,1039,2,79.24
11800,2025-12-27,27,1019,10,820.0
11801,2025-12-29,23,1042,1,24.81
11802,2025-12-08,8,1049,5,328.45
11803,2025-12-28,7,1034,7,827.33
11804,2025-12-11,5,1036,4,225.56
11805,2025-12-11,6,1018,10,250.0
11806,2025-12-23,31,1023,2,279.4
11807,2025-12-23,36,1047,9,69.75
11808,2025-12-25,4,1039,10,428.0
11809,2025-11-29,34,1007,3,50.97
11810,2025-12-09,11,1014,2,44.02
11811,2025-12-06,35,1010,7,109.13
11812,2025-12-21,18,1046,3,28.2
11813,2025-12-29,9,1050,5,407.0
11814,2025-12-06,6,1038,9,444.51
11815,2025-12-23,33,1028,5,177.6
11816,2025-12-06,49,1005,6,455.88
11817,2025-12-08,11,1037,1,107.57
11818,2025-12-19,25,1017,4,353.28
11819,2025-12-26,29,1008,10,164.5
11820,2025-12-05,2,1039,9,411.3
11821,2025-12-07,22,1026,10,245.8
11822,2025-12-11,26,1033,3,73.26
11823,2025-12-02,25,1026,4,98.04
11824,2025-12-15,31,1014,10,202.3
11825,2025-12-28,23,1010,1,15.41
11826,2025-12-29,26,1013,9,522.54
11827,2025-12-04,48,1012,3,197.28
11828,2025-12-25,11,1003,5,403.25
11829,2025-12-25,8,1010,8,97.76
11830,2025-12-26,26,1042,8,210.16
11831,2025-12-27,44,1036,3,162.72
11832,2025-12-05,17,1022,2,146.2
11833,2025-12-03,31,1047,7,46.27
11834,2025-12-13,25,1012,1,75.09
11835,2025-12-06,5,1033,1,26.25
11836,2025-12-04,18,1031,7,930.02
11837,2025-12-02,7,1050,5,384.35
11838,2025-12-16,2,1050,10,863.9
11839,2025-12-01,16,1011,3,207.12
11840,2025-12-11,46,1032,9,977.58
11841,2025-12-20,7,1006,9,577.35
11842,2025-12-27,48,1034,8,995.36
11843,2025-12-22,4,1043,7,693.56
11844,2025-12-15,23,1002,8,698.16
11845,2025-12-07,36,1041,7,582.47
11846,2025-11-30,3,1042,5,153.4
11847,2025-12-26,40,1006,8,501.6
11848,2025-12-27,42,1009,5,93.05
11849,2025-12-12,11,1003,9,625.14
11850,2025-12-06,13,1024,6,598.98
11851,2025-12-26,48,1028,4,137.0
11852,2025-12-02,40,1018,10,314.6
11853,2025-12-22,34,1017,2,141.86
11854,2025-12-11,1,1028,5,177.45
11855,2025-12-07,9,1049,5,409.15
11856,2025-12-04,30,1013,6,330.84
11857,2025-12-11,26,1044,8,759.92
11858,2025-12-13,22,1038,2,106.88
11859,2025-12-14,40,1045,9,358.92
11860,2025-12-01,18,1014,7,152.74
11861,2025-12-07,39,1045,8,302.4
11862,2025-12-23,20,1031,8,1088.16
11863,2025-12-09,42,1030,1,19.12
11864,2025-12-02,5,1013,8,516.4
11865,2025-12-10,4,1010,9,121.05
11866,2025-12-17,18,1025,6,363.66
11867,2025-12-26,23,1009,2,29.42
11868,2025-12-02,46,1007,5,84.95
11869,2025-12-18,35,1004,4,370.72
11870,2025-11-29,23,1001,10,413.9
11871,2025-12-27,30,1031,1,116.41
11872,2025-12-25,41,1016,8,464.56
11873,2025-12-23,33,1039,3,122.58
11874,2025-12-19,13,1042,1,27.06
11875,2025-12-15,23,1015,2,220.6
11876,2025-12-16,40,1012,1,71.69
11877,2025-12-07,26,1009,3,42.9
11878,2025-12-28,46,1003,10,646.7
11879,2025-12-15,49,1042,3,83.4
11880,2025-11-29,25,1017,9,768.42
11881,2025-12-18,18,1013,5,326.35
11882,2025-12-07,4,1050,8,617.36
11883,2025-12-02,31,1006,8,485.68
11884,2025-12-27,40,1031,5,652.55
11885,2025-12-20,2,1041,1,81.63
11886,2025-12-05,22,1004,8,593.28
11887,2025-12-28,23,1013,6,344.16
11888,2025-12-02,3,1050,6,523.38
11889,2025-12-05,45,1043,10,1026.8
11890,2025-12-10,23,1020,2,229.58
11891,2025-12-10,43,1033,3,78.81
11892,2025-12-25,39,1027,6,314.1
11893,2025-12-20,39,1035,6,528.36
11894,2025-12-20,25,1009,4,71.44
11895,2025-12-01,8,1009,6,91.68
11896,2025-12-24,39,1017,5,426.4
11897,2025-11-30,14,1045,3,139.35
11898,2025-12-26,18,1006,6,300.84
11899,2025-12-17,41,1044,5,452.9
11900,2025-12-25,29,1026,4,112.16
11901,2025-12-24,30,1003,7,491.26
11902,2025-12-02,34,1045,4,150.76
11903,2025-12-20,3,1035,5,491.7
11904,2025-12-07,10,1002,9,802.53
11905,2025-12-28,18,1002,9,900.09
11906,2025-12-05,23,1008,5,90.25
11907,2025-12-10,50,1006,5,303.05
11908,2025-12-29,8,1011,3,256.14
11909,2025-12-23,32,1016,8,494.72
11910,2025-12-28,16,1034,9,1114.92
11911,2025-12-20,32,1048,3,220.44
11912,2025-12-01,5,1038,8,345.04
11913,2025-12-10,47,1016,5,387.1
11914,2025-12-22,23,1034,3,390.69
11915,2025-12-06,29,1040,10,804.4
11916,2025-12-14,41,1026,10,275.3
11917,2025-12-15,15,1011,3,222.18
11918,2025-12-18,44,1048,8,655.6
11919,2025-12-21,25,1010,5,71.8
11920,2025-12-07,15,1021,1,44.54
11921,2025-11-30,9,1032,3,268.41
11922,2025-12-22,33,1007,5,68.25
11923,2025-11-30,50,1033,8,213.52
11924,2025-12-25,48,1007,2,29.96
11925,2025-12-11,6,1036,10,634.6
11926,2025-12-28,23,1030,3,45.03
11927,2025-11-30,30,1017,2,154.06
11928,2025-12-15,46,1045,3,127.47
11929,2025-12-18,5,1011,7,546.42
11930,2025-12-13,20,1007,10,153.6
11931,2025-12-10,22,1040,4,310.72
11932,2025-12-08,36,1026,8,242.32
11933,2025-12-10,24,1044,4,336.16
11934,2025-12-09,41,1044,4,302.4
11935,2025-12-03,11,1023,2,225.74
11936,2025-12-14,20,1013,4,256.04
11937,2025-12-14,50,1008,1,16.26
11938,2025-12-27,33,1019,8,579.76
11939,2025-12-12,29,1012,7,427.21
11940,2025-12-01,45,1005,10,589.1
11941,2025-12-28,19,1029,7,53.2
11942,2025-12-13,10,1050,8,697.76
11943,2025-12-02,31,1012,5,348.35
11944,2025-12-27,46,1020,9,1052.64
11945,2025-12-26,43,1048,10,771.3
11946,2025-11-30,21,1043,2,202.46
11947,2025-12-07,40,1010,10,158.4
11948,2025-12-17,19,1045,9,452.43
11949,2025-12-14,6,1031,6,874.92
11950,2025-12-23,2,1025,5,248.15
11951,2025-12-04,16,1046,10,75.1
11952,2025-12-08,35,1001,5,267.7
11953,2025-12-08,23,1013,4,235.48
11954,2025-12-25,30,1021,9,424.08
11955,2025-12-22,9,1013,4,238.72
11956,2025-12-18,31,1031,7,1006.88
11957,2025-12-21,4,1043,10,1171.1
11958,2025-12-22,11,1043,3,263.07
11959,2025-12-01,23,1029,5,41.4
11960,2025-12-03,24,1013,4,205.24
11961,2025-12-27,46,1037,9,820.89
11962,2025-12-14,39,1017,8,546.88
11963,2025-12-26,33,1008,4,71.36
11964,2025-12-20,15,1043,10,1021.8
11965,2025-12-17,36,1005,5,356.2
11966,2025-12-21,49,1043,1,109.38
11967,2025-12-14,18,1005,10,598.9
11968,2025-12-23,40,1015,4,417.6
11969,2025-12-11,42,1043,5,520.15
11970,2025-12-23,25,1023,10,1047.9
11971,2025-12-22,8,1022,2,122.74
11972,2025-12-03,44,1029,8,61.6
11973,2025-12-05,20,1004,5,441.6
11974,2025-12-11,17,1024,9,778.5
11975,2025-12-16,10,1007,7,115.57
11976,2025-12-07,50,1035,1,109.48
11977,2025-12-11,49,1050,7,647.15
11978,2025-12-07,50,1033,5,154.35
11979,2025-12-27,41,1034,10,1223.6
11980,2025-12-18,4,1038,4,179.4
11981,2025-12-07,26,1034,10,1287.1
11982,2025-12-28,48,1008,4,62.64
11983,2025-12-12,25,1017,6,431.52
11984,2025-12-18,23,1019,10,812.5
11985,2025-12-11,13,1001,7,293.58
11986,2025-12-01,9,1021,4,195.44
11987,2025-12-01,13,1045,2,85.38
11988,2025-11-29,7,1002,4,361.52
11989,2025-12-05,25,1047,4,29.04
11990,2025-12-27,13,1030,8,128.32
11991,2025-11-30,8,1036,3,158.73
11992,2025-12-29,41,1031,10,1133.2
11993,2025-11-30,24,1006,2,100.3
11994,2025-12-25,9,1028,6,188.58
11995,2025-12-09,7,1044,6,501.9
11996,2025-12-29,5,1034,3,334.98
11997,2025-12-23,40,1019,9,715.86
11998,2025-12-13,34,1034,5,620.6
11999,2025-12-07,47,1024,3,266.73
12000,2025-12-19,30,1019,1,66.81
12001,2025-12-15,2,1021,1,56.78
12002,2025-11-30,13,1034,3,387.51
12003,2025-12-26,5,1001,5,213.25
12004,2025-12-22,2,1048,8,557.6
12005,2025-12-13,44,1028,9,310.41
12006,2025-12-18,27,1036,9,574.65
12007,2025-12-17,14,1041,3,274.74
12008,2025-12-25,22,1021,9,413.19
12009,2025-12-28,28,1045,3,120.81
12010,2025-12-02,35,1025,10,590.9
12011,2025-12-14,40,1023,9,1255.86
12012,2025-12-09,15,1040,6,450.54
12013,2025-11-29,14,1021,4,179.4
12014,2025-12-06,38,1048,7,558.04
12015,2025-12-22,38,1011,1,65.22
12016,2025-12-26,3,1033,6,172.86
12017,2025-12-08,30,1005,3,191.13
12018,2025-12-10,17,1041,6,500.76
12019,2025-12-23,25,1009,7,126.98
12020,2025-12-08,5,1042,8,209.04
12021,2025-12-28,11,1004,6,428.16
12022,2025-12-09,9,1012,9,616.32
12023,2025-12-27,35,1043,5,492.75
12024,2025-11-29,35,1026,5,157.45
12025,2025-12-12,25,1019,9,601.47
12026,2025-12-15,19,1016,8,608.0
12027,2025-12-25,2,1008,2,32.74
12028,2025-12-15,42,1002,7,694.26
12029,2025-11-30,35,1046,10,90.0
12030,2025-12-11,31,1005,7,406.84
12031,2025-12-17,44,1026,8,245.2
12032,2025-12-03,3,1046,9,69.03
12033,2025-12-29,30,1042,3,82.71
12034,2025-12-03,25,1028,7,264.04
12035,2025-12-19,3,1001,4,184.28
12036,2025-12-13,45,1021,6,334.32
12037,2025-12-19,18,1017,10,879.1
12038,2025-12-10,48,1048,7,526.33
12039,2025-12-26,29,1016,1,60.97
12040,2025-12-10,33,1044,7,572.67
12041,2025-12-23,7,1027,8,372.08
12042,2025-12-03,43,1019,5,383.85
12043,2025-12-26,29,1027,1,58.59
12044,2025-12-25,48,1024,1,79.54
12045,2025-12-17,32,1041,9,727.11
12046,2025-12-09,9,1021,4,185.96
12047,2025-12-13,12,1046,10,84.4
12048,2025-11-30,46,1050,2,182.06
12049,2025-12-16,22,1040,1,84.09
12050,2025-12-07,19,1026,10,254.3
12051,2025-12-29,5,1038,3,134.88
12052,2025-12-05,33,1013,8,423.6
12053,2025-12-05,9,1021,8,458.88
12054,2025-12-21,41,1004,1,78.56
12055,2025-12-24,18,1023,5,522.9
12056,2025-12-15,12,1018,4,119.36
12057,2025-11-30,42,1014,4,82.0
12058,2025-12-21,38,1011,1,84.77
12059,2025-12-09,29,1044,9,711.99
12060,2025-12-07,11,1002,1,81.59
12061,2025-12-29,3,1039,10,382.0
12062,2025-12-20,35,1001,1,48.3
12063,2025-12-14,30,1032,5,475.8
12064,2025-12-13,20,1008,3,48.27
12065,2025-11-30,12,1009,3,53.31
12066,2025-12-16,6,1003,3,196.41
12067,2025-12-02,17,1026,1,28.72
12068,2025-12-27,11,1030,5,89.7
12069,2025-12-23,17,1027,2,111.08
12070,2025-12-20,16,1013,4,239.0
12071,2025-12-21,4,1024,5,407.5
12072,2025-12-05,36,1009,1,17.84
12073,2025-12-17,30,1039,6,246.0
12074,2025-12-01,43,1017,6,459.3
12075,2025-12-06,46,1046,3,29.1
12076,2025-12-21,49,1049,10,739.3
12077,2025-12-22,4,1040,5,384.1
12078,2025-12-21,30,1029,6,52.8
12079,2025-12-29,40,1001,10,548.0
12080,2025-12-14,13,1027,10,462.2
12081,2025-11-30,36,1046,9,75.51
12082,2025-11-29,12,1005,4,270.64
12083,2025-12-19,27,1034,7,700.21
12084,2025-12-20,42,1024,10,816.6
12085,2025-12-12,39,1017,6,430.02
12086,2025-12-25,13,1004,5,464.1
12087,2025-12-21,35,1046,5,42.3
12088,2025-12-10,7,1038,3,167.91
12089,2025-12-12,43,1014,5,91.85
12090,2025-12-16,5,1014,5,109.35
12091,2025-12-12,17,1020,6,725.82
12092,2025-12-14,50,1014,2,36.22
12093,2025-12-13,23,1043,8,812.32
12094,2025-12-18,50,1046,8,66.0
12095,2025-12-10,32,1017,2,150.8
12096,2025-12-10,45,1036,8,513.92
12097,2025-12-26,7,1035,3,341.52
12098,2025-12-24,34,1034,5,597.6
12099,2025-12-06,5,1026,2,50.68
12100,2025-12-28,26,1005,4,293.64
12101,2025-12-23,33,1044,10,936.8
12102,2025-11-29,13,1005,2,144.28
12103,2025-12-01,35,1049,10,766.1
12104,2025-12-18,6,1045,8,348.24
12105,2025-12-25,10,1017,2,143.34
12106,2025-12-29,31,1010,7,90.37
12107,2025-12-20,8,1041,3,261.12
12108,2025-12-01,24,1010,10,148.6
12109,2025-11-30,19,1004,4,341.32
12110,2025-12-12,30,1023,7,975.52
12111,2025-12-03,43,1012,9,593.37
12112,2025-12-11,15,1025,4,235.32
12113,2025-12-29,33,1041,10,841.2
12114,2025-12-13,22,1028,3,91.17
12115,2025-12-20,35,1031,9,1131.93
12116,2025-12-14,48,1018,5,148.7
12117,2025-12-25,21,1018,9,260.01
12118,2025-12-10,24,1046,2,17.6
12119,2025-12-18,46,1044,10,851.5
12120,2025-11-30,32,1028,6,234.48
12121,2025-12-22,43,1048,4,316.4
12122,2025-12-19,29,1038,3,146.4
12123,2025-12-26,39,1011,7,518.63
12124,2025-12-02,44,1043,8,760.64
12125,2025-12-02,35,1003,3,197.43
12126,2025-12-24,23,1044,2,180.62
12127,2025-12-09,44,1049,9,763.29
12128,2025-12-15,16,1039,4,150.48
12129,2025-12-29,16,1004,7,617.26
12130,2025-12-21,17,1013,1,48.59
12131,2025-12-20,31,1009,9,145.8
12132,2025-12-05,12,1044,10,902.3
12133,2025-12-20,29,1008,2,36.42
12134,2025-11-29,5,1027,5,265.0
12135,2025-12-23,40,1025,9,513.99
12136,2025-11-29,4,1050,5,357.65
12137,2025-12-26,11,1024,8,841.2
12138,2025-12-26,7,1005,9,566.91
12139,2025-12-01,19,1039,3,129.36
12140,2025-12-13,27,1047,4,28.68
12141,2025-12-25,32,1026,8,209.36
12142,2025-11-29,31,1038,8,377.04
12143,2025-12-19,28,1027,4,236.92
12144,2025-12-03,8,1020,3,286.77
12145,2025-12-02,33,1021,3,136.95
12146,2025-12-22,48,1044,3,280.68
12147,2025-12-27,36,1049,4,327.92
12148,2025-12-18,26,1038,2,104.72
12149,2025-12-03,32,1008,5,90.15
12150,2025-12-25,34,1016,2,141.26
12151,2025-12-29,49,1043,6,624.42
12152,2025-12-11,18,1035,8,861.52
12153,2025-12-28,33,1009,6,92.4
12154,2025-12-13,6,1048,8,520.16
12155,2025-12-22,28,1027,8,405.36
12156,2025-12-28,44,1031,4,448.96
12157,2025-12-19,37,1045,6,260.94
12158,2025-12-02,20,1046,6,51.66
12159,2025-12-16,16,1037,8,788.4
12160,2025-12-23,33,1042,1,26.8
12161,2025-12-04,19,1042,5,134.9
12162,2025-12-13,3,1021,6,328.26
12163,2025-12-27,25,1022,5,325.75
12164,2025-12-14,38,1013,6,329.94
12165,2025-12-25,11,1041,2,188.08
12166,2025-12-07,43,1025,1,48.33
12167,2025-12-13,18,1038,9,421.2
12168,2025-12-16,34,1016,6,430.38
12169,2025-12-17,42,1012,9,633.96
12170,2025-12-03,35,1045,5,203.9
12171,2025-12-19,48,1013,3,194.43
12172,2025-12-17,50,1043,8,736.08
12173,2025-12-12,17,1038,1,43.5
12174,2025-12-22,34,1034,1,131.31
12175,2025-12-23,41,1003,8,537.6
12176,2025-12-28,47,1021,9,468.0
12177,2025-12-06,7,1014,5,103.0
12178,2025-12-09,7,1026,2,58.64
12179,2025-12-22,42,1043,7,668.36
12180,2025-12-14,6,1023,3,333.75
12181,2025-12-26,41,1016,5,330.35
12182,2025-12-16,12,1033,1,27.46
12183,2025-12-16,23,1031,6,828.9
12184,2025-12-27,32,1050,2,176.36
12185,2025-12-01,49,1050,1,82.86
12186,2025-12-22,36,1013,5,274.5
12187,2025-12-03,2,1028,9,278.91
12188,2025-11-30,18,1043,10,917.7
12189,2025-12-11,22,1016,10,731.5
12190,2025-12-01,7,1034,4,419.44
12191,2025-12-01,47,1050,3,211.44
12192,2025-11-30,5,1038,4,199.76
12193,2025-12-26,49,1041,7,621.53
12194,2025-11-29,44,1047,7,56.63
12195,2025-12-24,7,1039,5,205.7
12196,2025-12-02,18,1035,3,319.74
12197,2025-12-14,34,1022,1,60.45
12198,2025-12-05,24,1041,2,181.1
12199,2025-12-02,25,1013,8,391.04
12200,2025-12-17,13,1050,6,508.02
12201,2025-12-12,21,1035,7,717.99
12202,2025-12-07,36,1020,5,522.8
12203,2025-12-15,48,1017,4,332.24
12204,2025-12-23,13,1013,7,459.62
12205,2025-12-04,47,1041,4,333.24
12206,2025-12-13,27,1043,2,229.9
12207,2025-12-20,48,1026,3,79.2
12208,2025-12-22,50,1003,10,684.9
12209,2025-12-11,47,1001,7,390.6
12210,2025-12-08,26,1015,2,251.68
12211,2025-12-08,15,1020,9,943.83
12212,2025-12-06,14,1015,1,105.86
12213,2025-12-14,16,1030,8,135.76
12214,2025-12-29,4,1044,2,176.74
12215,2025-12-03,37,1013,10,589.4
12216,2025-12-14,26,1035,10,913.7
12217,2025-12-27,9,1041,3,326.85
12218,2025-12-21,41,1024,9,914.94
12219,2025-12-28,42,1040,10,882.4
12220,2025-11-30,23,1006,6,307.14
12221,2025-12-20,47,1046,3,26.46
12222,2025-12-19,7,1004,2,160.66
12223,2025-12-14,31,1050,10,876.4
12224,2025-11-29,41,1047,8,51.6
12225,2025-12-29,42,1010,9,120.6
12226,2025-12-28,43,1014,6,113.76
12227,2025-12-28,9,1043,2,201.78
12228,2025-12-08,46,1046,5,46.55
12229,2025-12-16,32,1020,1,113.17
12230,2025-12-07,1,1007,5,77.1
12231,2025-12-24,44,1046,3,27.39
12232,2025-12-03,7,1004,7,571.97
12233,2025-12-08,23,1007,3,43.35
12234,2025-12-28,48,1007,2,31.76
12235,2025-12-29,1,1017,10,819.2
12236,2025-12-09,5,1021,9,432.99
12237,2025-12-13,43,1021,8,386.72
12238,2025-12-23,40,1009,2,29.32
12239,2025-12-27,18,1050,10,865.0
12240,2025-12-20,22,1016,1,77.69
12241,2025-12-26,14,1020,5,604.15
12242,2025-12-23,10,1033,2,52.56
12243,2025-12-23,3,1037,5,505.45
12244,2025-12-19,30,1032,6,528.18
12245,2025-12-22,3,1042,8,209.04
12246,2025-12-25,30,1046,8,70.96
12247,2025-12-05,16,1050,4,315.96
12248,2025-12-09,31,1036,10,583.4
12249,2025-12-03,34,1029,6,48.9
12250,2025-12-11,6,1031,1,111.9
12251,2025-12-24,17,1027,1,55.08
12252,2025-12-20,4,1031,8,1125.44
12253,2025-12-17,19,1041,3,313.68
12254,2025-12-26,41,1033,7,205.94
12255,2025-12-29,50,1049,5,340.7
12256,2025-11-29,11,1041,2,179.24
12257,2025-12-06,14,1012,10,634.7
12258,2025-12-14,38,1041,5,532.5
12259,2025-12-20,50,1024,5,463.2
12260,2025-12-23,23,1007,3,40.89
12261,2025-12-24,15,1006,8,397.84
12262,2025-12-26,7,1025,8,414.88
12263,2025-12-24,48,1033,8,198.48
12264,2025-12-20,48,1037,1,108.83
12265,2025-12-05,24,1001,1,41.35
12266,2025-12-10,33,1041,4,325.92
12267,2025-12-03,39,1013,10,556.0
12268,2025-12-25,36,1017,4,300.2
12269,2025-12-23,47,1001,2,89.82
12270,2025-12-05,47,1041,8,738.88
12271,2025-12-29,44,1038,9,501.75
12272,2025-12-20,41,1035,4,422.2
12273,2025-12-17,14,1002,2,163.04
12274,2025-12-24,26,1045,3,130.89
12275,2025-12-13,29,1025,8,519.12
12276,2025-12-12,1,1038,10,435.7
12277,2025-12-03,12,1042,8,205.6
12278,2025-12-01,16,1003,2,122.94
12279,2025-12-21,28,1002,4,409.04
12280,2025-12-22,27,1033,6,186.96
12281,2025-12-06,31,1035,8,778.4
12282,2025-12-17,36,1038,4,198.2
12283,2025-12-14,47,1030,8,120.72
12284,2025-12-29,7,1011,9,610.74
12285,2025-12-25,22,1050,8,573.12
12286,2025-12-22,36,1048,10,675.5
12287,2025-12-27,35,1047,2,13.52
12288,2025-12-14,33,1028,9,305.01
12289,2025-12-06,38,1003,3,238.11
12290,2025-12-03,24,1012,10,754.9
12291,2025-12-17,30,1027,10,455.1
12292,2025-12-21,5,1023,9,1158.57
12293,2025-12-07,11,1031,3,380.22
12294,2025-11-29,50,1023,5,685.45
12295,2025-12-05,47,1044,10,782.7
12296,2025-12-06,50,1039,3,134.34
12297,2025-12-02,10,1036,4,201.52
12298,2025-12-16,44,1018,10,291.9
12299,2025-12-20,29,1022,6,367.08
12300,2025-12-11,13,1007,8,108.56
12301,2025-12-29,11,1019,4,283.56
12302,2025-12-29,6,1045,4,194.0
12303,2025-12-01,17,1040,4,320.16
12304,2025-12-01,18,1050,7,514.08
12305,2025-12-22,32,1025,7,343.21
12306,2025-12-26,40,1031,10,1283.5
12307,2025-12-07,23,1036,1,61.53
12308,2025-12-02,23,1020,3,336.6
12309,2025-12-06,29,1031,2,226.0
12310,2025-12-02,37,1011,9,614.61
12311,2025-12-24,47,1036,9,506.7
12312,2025-12-11,23,1025,5,293.75
12313,2025-12-28,49,1017,9,739.35
12314,2025-12-12,45,1032,2,215.98
12315,2025-12-02,11,1031,7,790.23
12316,2025-12-10,37,1046,6,51.3
12317,2025-12-23,26,1007,10,146.3
12318,2025-12-13,10,1040,10,721.7
12319,2025-12-11,21,1019,6,441.3
12320,2025-12-16,19,1049,3,226.29
12321,2025-12-13,17,1044,3,213.57
12322,2025-12-11,25,1030,6,98.94
12323,2025-12-01,11,1022,7,437.43
12324,2025-11-29,19,1016,10,718.5
12325,2025-12-11,38,1025,6,289.98
12326,2025-12-07,43,1009,4,66.52
12327,2025-12-12,16,1046,1,8.38
12328,2025-12-24,17,1022,2,140.58
12329,2025-12-14,23,1027,6,290.58
12330,2025-12-14,18,1018,3,74.25
12331,2025-12-25,17,1040,8,579.76
12332,2025-12-27,49,1033,1,31.7
12333,2025-12-24,11,1003,9,587.61
12334,2025-12-08,23,1024,9,731.79
12335,2025-12-10,15,1008,7,133.49
12336,2025-12-24,42,1001,1,52.68
12337,2025-12-12,37,1045,2,78.5
12338,2025-12-24,42,1044,3,274.53
12339,2025-11-30,8,1035,7,752.92
12340,2025-12-09,9,1037,8,736.4
12341,2025-12-15,40,1034,4,523.36
12342,2025-11-30,25,1040,9,845.73
12343,2025-12-04,27,1039,9,395.55
12344,2025-12-21,1,1007,10,142.5
12345,2025-12-24,8,1016,7,546.84
12346,2025-12-11,34,1010,8,96.48
12347,2025-12-08,29,1006,2,126.88
12348,2025-12-21,5,1039,10,358.9
12349,2025-12-11,24,1033,8,198.48
12350,2025-12-24,48,1044,7,585.48
12351,2025-12-19,29,1020,3,313.08
12352,2025-12-04,10,1030,9,165.06
12353,2025-12-22,40,1021,5,284.15
12354,2025-12-01,29,1044,10,829.3
12355,2025-11-29,7,1028,7,266.98
12356,2025-12-18,36,1023,10,1083.9
12357,2025-12-03,19,1016,9,533.97
12358,2025-12-27,25,1003,4,282.4
12359,2025-12-18,5,1026,9,228.78
12360,2025-12-15,18,1026,4,103.0
12361,2025-12-02,42,1022,8,519.2
12362,2025-11-30,46,1034,10,1240.4
12363,2025-12-09,16,1043,2,204.28
12364,2025-12-17,15,1037,5,430.55
12365,2025-12-21,9,1003,8,627.44
12366,2025-12-22,2,1018,7,207.48
12367,2025-12-07,26,1024,9,875.7
12368,2025-12-20,7,1029,9,70.11
12369,2025-12-17,24,1020,5,463.8
12370,2025-12-28,31,1007,4,56.16
12371,2025-11-30,47,1022,8,457.12
12372,2025-12-02,5,1018,5,154.45
12373,2025-12-15,8,1039,6,274.86
12374,2025-12-08,32,1026,9,247.59
12375,2025-12-12,47,1025,10,541.6
12376,2025-12-18,6,1037,8,820.16
12377,2025-12-07,34,1013,10,582.6
12378,2025-12-25,13,1001,5,208.75
12379,2025-12-24,49,1021,8,482.56
12380,2025-12-27,42,1024,3,311.7
12381,2025-12-15,21,1037,7,585.69
12382,2025-12-07,16,1036,3,150.27
12383,2025-12-09,36,1005,6,443.52
12384,2025-12-22,22,1047,5,30.15
12385,2025-12-15,34,1015,1,95.58
12386,2025-11-29,15,1018,8,228.72
